5.504320717591907197e+01,7.793436033606199942e+01,7.405511059650176264e+01,7.230435820843614181e+01,7.010768248767085264e-01,5.467738813364040329e-01,3.898443196118924758e-01,4.528729879202943454e-01,6.047982263566611394e-01,4.843078846245722491e-01,1.408354202988518322e+00,0.000000000000000000e+00
5.734937999257124375e+01,8.264771764986602420e+01,7.541127167007863363e+01,7.356256137631913816e+01,8.181384210949583791e-01,6.682370887403763504e-01,3.677015453321044736e-01,4.000371998670062546e-01,6.551310096797783311e-01,9.959115572959077456e-01,1.441272904548120737e+00,0.000000000000000000e+00
5.410900757127093641e+01,9.054401796899654187e+01,7.531248242179758279e+01,7.148039263780621866e+01,7.407684160746241808e-01,5.799103831221648075e-01,3.999495042106993581e-01,4.022157842316274046e-01,6.319103587585513937e-01,6.165547449973703964e-01,1.370416476951020535e+00,0.000000000000000000e+00
5.589535293904869206e+01,8.851419527768575790e+01,7.597797884912243660e+01,7.172666088176605115e+01,8.586506383459260316e-01,6.749480281750666055e-01,3.756051553248420105e-01,4.170748120534816250e-01,5.654339344859591332e-01,1.000000000000000000e+00,1.389088901253542563e+00,0.000000000000000000e+00
5.480017603381896407e+01,7.999531695072370496e+01,7.545025593599497427e+01,7.277656918217083160e+01,7.397475362752691241e-01,5.535852299045616043e-01,4.335371767471852267e-01,4.000334274943310175e-01,5.996893535644226558e-01,3.858233067329974730e-01,1.444374418107581937e+00,0.000000000000000000e+00
5.727251258802875356e+01,8.216814140183471693e+01,7.527863805982423173e+01,7.346421689717651304e+01,8.263586352498611953e-01,6.585714060081108157e-01,4.032083758973267762e-01,4.000143891410213315e-01,5.806473515152169584e-01,9.777207235105370708e-01,1.415694301444861525e+00,0.000000000000000000e+00
5.472529857609971060e+01,8.983010104351683367e+01,7.570997266375105994e+01,7.232949534377381440e+01,7.536934773583057190e-01,6.219402530167534859e-01,3.589117242368385363e-01,3.999569197538061505e-01,5.890769017744635905e-01,5.778925506195431439e-01,1.401900702670554333e+00,0.000000000000000000e+00
5.560705543732886014e+01,8.659550322352558283e+01,7.540494903709449659e+01,7.179920745988046349e+01,7.411378287616833260e-01,6.060772823393202335e-01,3.999416310829990717e-01,4.040112935794094029e-01,6.036286425774308739e-01,6.009778562826562087e-01,1.394470635874430542e+00,0.000000000000000000e+00
5.612443161355160726e+01,9.042349319455605894e+01,7.651000000000000512e+01,7.280096592507059938e+01,7.223873656532843190e-01,5.821883784647011728e-01,4.062406113404734009e-01,3.999946084245134537e-01,6.008955988757195277e-01,5.229144180782421270e-01,1.382056939365767345e+00,0.000000000000000000e+00
5.552275959204578726e+01,9.131218865264337126e+01,7.592054965109390707e+01,7.228070398170392252e+01,7.202489327853910384e-01,5.700451904790942992e-01,4.513725708793427938e-01,3.880974474352453796e-01,5.458123865081966342e-01,4.555861408820434111e-01,1.463154473013079659e+00,0.000000000000000000e+00
5.405927610713090559e+01,7.357686252713298813e+01,7.228183352575391041e+01,7.123414664469076740e+01,6.260188596869854516e-01,5.269139347125154638e-01,4.658656117476777103e-01,3.951987437126982528e-01,6.090975658264943249e-01,1.719531638679774876e-01,1.465842823488108682e+00,0.000000000000000000e+00
5.477000106071395891e+01,7.713324321889631108e+01,7.479972910979606127e+01,7.268148667741732538e+01,6.723311821169909441e-01,5.460101152668335178e-01,4.000964009379007202e-01,3.910324984697733375e-01,5.997601790258492160e-01,2.911425368119737733e-01,1.409021264055659417e+00,0.000000000000000000e+00
5.534275946665943735e+01,9.120990807224161756e+01,7.585015309491015500e+01,7.253069517830550694e+01,7.772776652303987621e-01,6.171256947079524213e-01,4.214819542537678876e-01,4.008106765703216001e-01,5.984263929693072193e-01,6.209323704130040866e-01,1.364116621248478323e+00,0.000000000000000000e+00
5.567635221877880980e+01,8.979475930610246337e+01,7.543759846319593976e+01,7.195649290229364681e+01,8.100525305012755695e-01,6.257890190395027918e-01,4.420996843825318878e-01,4.110536960844804466e-01,5.326609691867844054e-01,6.868389596966877342e-01,1.523867833884090972e+00,0.000000000000000000e+00
5.440691931638507839e+01,9.084121848037142399e+01,7.522444918834359839e+01,7.196261440878873827e+01,7.372608049524776996e-01,5.635935312127388075e-01,4.014406961026167897e-01,4.112739562586524289e-01,5.931914846116079776e-01,4.909391719838419044e-01,1.448593553729341066e+00,0.000000000000000000e+00
5.465741607495588994e+01,8.945981385473658065e+01,7.482257362912770304e+01,7.208346344337896028e+01,7.501885252534631343e-01,5.995815808415126957e-01,3.543434678919849534e-01,4.011137049285027900e-01,6.001742560193870091e-01,6.377265529447846415e-01,1.406016767125589872e+00,0.000000000000000000e+00
5.602623692743274120e+01,7.682190769761365345e+01,7.292840596944778042e+01,7.172929904699832093e+01,6.440747317700683539e-01,5.013001521606957889e-01,3.900102221434971761e-01,3.802138265922476168e-01,6.009510674679805486e-01,3.691073295539071819e-01,1.538918520591322947e+00,0.000000000000000000e+00
5.586413107488981211e+01,8.379441968404664465e+01,7.565393831411542180e+01,7.378852240337681678e+01,8.210975190177440819e-01,6.531988472841685489e-01,3.999944775386479745e-01,4.248889082267438000e-01,6.024578614689305445e-01,1.000000000000000000e+00,1.359731009988905281e+00,0.000000000000000000e+00
5.503163637808989961e+01,8.931873886993220424e+01,7.554927799573403036e+01,7.160951734268904545e+01,7.490948963866369548e-01,6.189158132735298468e-01,3.999303701922865550e-01,4.030152931041486308e-01,6.409068471440592107e-01,9.229985467723172965e-01,1.775382144305686527e+00,0.000000000000000000e+00
5.458526354352536458e+01,8.626187884850452292e+01,7.547350495911589974e+01,7.094970499699969935e+01,8.241052356551602509e-01,6.607695624789178268e-01,4.003823354481802488e-01,4.000289514841033900e-01,6.241465963396204408e-01,9.946359889674587507e-01,1.798115033201393542e+00,0.000000000000000000e+00
5.548313559638551595e+01,9.099071735969621955e+01,7.417026279434317360e+01,7.252065902927608931e+01,7.392171338029311922e-01,5.908788911276473543e-01,4.189847052820411810e-01,4.115243806756766487e-01,6.051506709295150221e-01,5.103866693686393008e-01,1.474193317464410180e+00,0.000000000000000000e+00
5.343032584825800058e+01,7.537061521500076822e+01,7.254513578033080989e+01,7.174739147189589517e+01,6.390968319888415961e-01,5.173434419795330808e-01,4.000256585555679867e-01,3.933078657407559908e-01,5.999775461920343611e-01,3.687977843683475365e-01,1.381042441228753859e+00,0.000000000000000000e+00
5.476235861463144516e+01,9.040119390367908636e+01,7.575584384413035366e+01,7.248782277792592765e+01,6.893134651820963521e-01,5.580876421741527427e-01,4.219682113048960348e-01,3.888359932607447500e-01,6.006291148759863585e-01,4.958911226263188476e-01,1.410027441456043862e+00,0.000000000000000000e+00
5.459694340934493084e+01,7.610396122409592579e+01,7.323038659030851250e+01,7.232361551057704219e+01,6.547582453648409517e-01,5.426453532045740769e-01,4.504172088837011256e-01,3.986974395413288574e-01,6.003678130324237028e-01,3.352900994416819769e-01,1.328105614855923600e+00,0.000000000000000000e+00
5.687509164813135953e+01,8.422212236185171719e+01,7.574986883646462843e+01,7.313741991518502061e+01,8.273715001430255178e-01,6.574749708036328188e-01,3.999983039442703836e-01,4.063194631898545683e-01,6.197697192402534805e-01,9.504430397694925148e-01,1.361606089297732192e+00,0.000000000000000000e+00
5.223805538697855866e+01,8.738819646706694755e+01,7.538071632133080868e+01,7.138544679735935006e+01,7.817199560830794258e-01,5.919587014190522689e-01,3.999982540897815131e-01,4.157724337232389100e-01,5.999727800318739313e-01,9.515358601765655511e-01,1.858203044365661860e+00,0.000000000000000000e+00
5.415201265413593035e+01,8.902972549767963528e+01,7.583848402096462848e+01,7.196975111431689243e+01,7.208633470194474313e-01,6.048245576015430780e-01,4.218910919130322013e-01,4.603200643722911711e-01,5.982233953926513470e-01,6.095319501727780587e-01,1.487905262948380658e+00,0.000000000000000000e+00
5.554741941685034590e+01,8.873911938024673418e+01,7.501985905592503912e+01,7.208772477791865185e+01,7.381983169827335267e-01,6.010187939010516178e-01,4.001818795277998220e-01,4.078299412760057474e-01,6.200495219933594981e-01,6.655839232912379444e-01,1.394162049997583974e+00,0.000000000000000000e+00
5.378178074840833744e+01,8.526251492761178952e+01,7.645333543163701506e+01,7.330119037613698652e+01,8.111367614145560401e-01,6.660553239557550631e-01,4.046171491836857981e-01,3.756854778886053459e-01,6.236279853778781135e-01,9.542655816819656245e-01,1.217155811359152962e+00,0.000000000000000000e+00
5.692342032730284984e+01,8.450810325583684346e+01,7.579154420427002492e+01,7.319850447701766427e+01,8.175464972498983629e-01,6.387484699382532938e-01,3.856773884911473549e-01,4.005364716053916307e-01,5.999979590776850502e-01,1.000000000000000000e+00,1.338524928306118467e+00,0.000000000000000000e+00
5.578216936742347798e+01,8.940471745752891763e+01,7.582247998620754004e+01,7.235738371841271999e+01,7.295378027716528102e-01,5.736427109087540721e-01,4.032101647183520265e-01,4.000035922413915368e-01,5.996493538470386575e-01,5.329471496039748235e-01,1.444782976482558379e+00,0.000000000000000000e+00
5.710796897850478615e+01,7.791786243163217307e+01,7.629328700526680507e+01,7.294924392033037464e+01,8.173665969642995854e-01,6.506428575093542443e-01,4.546165609160932042e-01,3.849171370204497178e-01,6.514956782575903604e-01,1.000000000000000000e+00,1.256087872200665867e+00,0.000000000000000000e+00
5.477554997733017217e+01,9.027793350875404599e+01,7.578120206437623096e+01,7.209556669452302913e+01,7.085939509783395485e-01,5.697091078480110982e-01,3.611863908737437123e-01,3.999643222706268930e-01,6.000716913632959670e-01,4.566689817207527091e-01,1.358945534870749539e+00,0.000000000000000000e+00
5.564334454781472772e+01,8.704885496180366999e+01,7.560944614105403616e+01,7.164252150253676632e+01,8.117263625613545530e-01,6.157655802535731970e-01,4.000218912041507702e-01,4.000121879126459223e-01,5.646653782134377630e-01,1.000000000000000000e+00,1.774182376986189524e+00,0.000000000000000000e+00
5.466026998226625722e+01,9.010877302907269382e+01,7.641348975573963287e+01,7.239379509821654324e+01,7.160734278153918497e-01,5.668559862940727445e-01,3.987002416712273067e-01,4.114867057648097792e-01,6.146841030772282055e-01,5.957397576137729578e-01,1.409426129095733948e+00,0.000000000000000000e+00
5.493689432541530948e+01,9.091660458438741443e+01,7.631731334876000972e+01,7.232713900232768367e+01,7.228939273852855729e-01,5.709463658017053245e-01,4.007570952502111927e-01,3.999838812079683503e-01,5.738921564452027502e-01,4.862583042077115447e-01,1.415981081323088642e+00,0.000000000000000000e+00
5.516669271931118601e+01,9.027638367192434998e+01,7.613009100941336271e+01,7.254821567832662765e+01,7.122941424209759953e-01,5.896910954797143223e-01,3.999331151926062700e-01,4.365786272843873439e-01,6.327283971236922211e-01,5.384915079717860209e-01,1.404393696947092707e+00,0.000000000000000000e+00
5.463299597929967888e+01,9.120907245335469327e+01,7.620463696718474012e+01,7.244812457847835674e+01,7.066563816869790848e-01,5.725937614251311869e-01,4.441681426637067998e-01,3.981571647757676802e-01,6.464866093998830054e-01,5.269762188294941918e-01,1.469866703526646168e+00,0.000000000000000000e+00
5.675182420180455267e+01,8.597793859323613219e+01,7.651000000000000512e+01,7.397956412346229627e+01,8.206550417587558099e-01,6.763692085834293044e-01,3.781420063312115332e-01,4.371444617281746159e-01,6.031885123408455840e-01,1.000000000000000000e+00,1.279089852529398330e+00,0.000000000000000000e+00
5.540985269878812858e+01,7.400917278254499365e+01,7.238462457658113181e+01,7.203473668235439220e+01,6.428001933491039877e-01,5.218957861739145221e-01,3.922632216312030295e-01,4.617544251004280231e-01,6.590446847931817898e-01,3.874485715808977382e-01,1.427031907677095646e+00,0.000000000000000000e+00
5.593379298936272193e+01,9.089078997358609513e+01,7.617042621463855312e+01,7.270887995365872314e+01,7.198826794038278853e-01,5.684612309952404852e-01,4.000012193558156737e-01,4.000327720806753917e-01,5.367249755286287449e-01,5.111753223138912894e-01,1.460854808929525239e+00,0.000000000000000000e+00
5.551263317716411905e+01,9.151999999999999602e+01,7.651000000000000512e+01,7.213598836463921771e+01,7.208020217760677806e-01,5.526494993553109358e-01,3.642227683759530210e-01,4.624171978349765344e-01,5.998397492673425146e-01,4.930622379767091168e-01,1.482337836583276669e+00,0.000000000000000000e+00
5.573192128009436885e+01,8.952680722864282359e+01,7.651000000000000512e+01,7.238645390271194913e+01,7.480350439654209760e-01,5.903305632725746044e-01,4.134611524675011474e-01,4.000246109922427351e-01,6.159280238404881702e-01,6.185668956339567259e-01,1.394303846031338390e+00,0.000000000000000000e+00
5.553038038769582130e+01,9.151999999999999602e+01,7.624073176626430381e+01,7.339571557801984625e+01,7.693972575311156525e-01,6.639092586364644388e-01,3.818611411888598872e-01,3.833550207173123114e-01,5.997999128680778780e-01,9.267829197268937502e-01,1.367981338421627058e+00,0.000000000000000000e+00
5.526069083031084972e+01,7.555053847003293299e+01,7.281718700041184889e+01,7.183112494362288203e+01,6.694823528432454207e-01,5.403093394800728699e-01,4.000107026221603190e-01,4.023376148289719567e-01,5.761486994435923714e-01,3.166804084896368554e-01,1.389771843463681433e+00,0.000000000000000000e+00
5.932261841316729800e+01,9.027939251725941006e+01,7.651000000000000512e+01,7.334721833237210831e+01,7.406322570340733158e-01,6.035728619617317658e-01,4.177152320308856193e-01,4.155353645611016833e-01,5.633973943604781986e-01,7.140439437404048073e-01,7.526964565976749233e-01,0.000000000000000000e+00
5.550159587177493137e+01,9.044444578838235316e+01,7.587304192553251880e+01,7.204141985647621027e+01,7.027723232282279131e-01,5.932349582846534464e-01,4.017646330225519979e-01,4.000745123209443754e-01,6.370597633438812579e-01,5.885442059733981823e-01,1.339933096090178521e+00,0.000000000000000000e+00
5.509007709336530212e+01,8.558031804019083211e+01,7.580762158160021613e+01,7.288659542402275804e+01,8.287923160733625672e-01,6.412314208041476338e-01,3.999968732957698281e-01,3.962251019531641272e-01,6.072866414150567271e-01,9.989717436137042217e-01,1.403343739076222230e+00,0.000000000000000000e+00
5.495689381295199638e+01,8.941356387080878676e+01,7.543347403191842204e+01,7.206384406865862502e+01,7.464204399615380625e-01,5.763589103770981881e-01,4.000460200264373545e-01,4.000064452200294829e-01,5.677764037785487661e-01,5.655090755418684667e-01,1.404587020435792644e+00,0.000000000000000000e+00
5.786573871170001127e+01,7.526732959858121319e+01,7.239882049308887701e+01,6.978519398134831420e+01,9.502982677975029269e-01,8.000000000000000444e-01,3.999115368840041040e-01,4.247961320813719022e-01,5.989532037846129198e-01,9.995430817711435934e-01,2.056567192542777089e+00,0.000000000000000000e+00
5.494182838804572100e+01,8.886004491430928454e+01,7.487416165638278187e+01,7.137861545081659642e+01,7.523968924871191621e-01,6.008668464068549486e-01,4.487948910612244435e-01,3.554167382556567834e-01,5.999405739079527455e-01,9.053320454475353163e-01,1.524764310954932256e+00,0.000000000000000000e+00
5.437944481995224777e+01,9.151999999999999602e+01,7.616122287200597896e+01,7.227720857390433196e+01,7.343513499153739854e-01,5.706746357109493406e-01,3.972709517293396830e-01,4.331116809460505146e-01,6.000265550814920523e-01,4.964631959472816658e-01,1.403395936522033871e+00,0.000000000000000000e+00
5.711388574512340455e+01,7.634956848167198018e+01,7.269259564794792539e+01,6.948692773361457853e+01,9.514731138799858989e-01,7.981477569861021859e-01,4.609233081255729725e-01,4.000253270812849093e-01,6.000911725515991613e-01,9.568477185745423164e-01,2.089999999999999858e+00,0.000000000000000000e+00
5.384980187730822365e+01,8.915463601411136096e+01,7.542843125431541296e+01,7.158736841914441129e+01,8.089826120150428457e-01,6.465098787441336814e-01,4.123388129734640861e-01,4.002505888539988899e-01,5.998092566110703183e-01,1.000000000000000000e+00,1.512648359480041282e+00,0.000000000000000000e+00
5.593319150506968640e+01,8.128076809008906878e+01,7.565461191640304150e+01,7.168157914244329731e+01,8.502758132772616495e-01,6.478483837990720584e-01,4.054950005623571552e-01,3.489497025056947921e-01,6.001050008790187462e-01,1.000000000000000000e+00,1.435341644679083206e+00,0.000000000000000000e+00
5.463592976587624861e+01,8.935358160283713858e+01,7.627952069785621347e+01,7.190451913362048231e+01,7.448427052280900407e-01,5.689099224002117650e-01,4.000729359755571535e-01,3.965886137806760026e-01,5.999545279969036304e-01,5.640565159174987242e-01,1.434100668115926513e+00,0.000000000000000000e+00
5.617874332456363362e+01,7.934143678338885763e+01,7.375760953482247828e+01,7.170399392027630370e+01,7.127950822144598630e-01,5.813661589033258803e-01,4.249465176523125609e-01,4.015630016179626560e-01,5.822332830805921899e-01,6.146084544489788248e-01,1.511534382224972939e+00,0.000000000000000000e+00
5.618070939885696191e+01,7.614783833453947182e+01,7.298850444382898672e+01,7.131034122225702276e+01,6.275319172546548474e-01,5.569698770274377209e-01,3.989315033596542159e-01,3.998793810119943282e-01,5.999797043143629827e-01,3.221953710815932959e-01,1.312144300936289198e+00,0.000000000000000000e+00
5.631504127539163562e+01,8.971993240438767714e+01,7.488073909126575245e+01,7.235203254128023787e+01,7.111361693080303636e-01,5.998841524229047151e-01,4.008319901666697049e-01,4.309516172287660707e-01,6.084437129628623708e-01,5.839910297064846434e-01,1.526312532919211318e+00,0.000000000000000000e+00
5.421167430320134883e+01,8.820715178994292671e+01,7.562604282467397354e+01,7.169739698050339882e+01,8.331367639546787274e-01,6.725324632042839479e-01,3.995968119980612410e-01,3.995888276108435777e-01,6.329445152508816896e-01,1.000000000000000000e+00,1.477916283120094487e+00,0.000000000000000000e+00
5.485287550761528763e+01,8.958417415311285481e+01,7.460210892913187308e+01,7.165629333962563408e+01,7.077563940091320394e-01,5.998712490047360957e-01,3.999797044406474544e-01,4.040366860321387699e-01,5.902289024999233247e-01,6.332611546915628553e-01,1.354234295657769316e+00,0.000000000000000000e+00
5.482047490871942585e+01,7.793126080446803883e+01,7.321055344932027253e+01,7.151552914476545197e+01,7.047543857407694290e-01,5.328309110590304654e-01,4.027675512575428773e-01,4.188048174354996878e-01,5.990408439573144950e-01,3.230316239118066202e-01,1.283279531294329479e+00,0.000000000000000000e+00
5.571541105997706467e+01,7.966074387700589909e+01,7.501698926315607707e+01,7.356232596092317522e+01,7.971298538191218253e-01,6.269763116128191927e-01,4.200177552489683941e-01,4.123140755720654527e-01,6.190079244623402088e-01,8.964906661007270294e-01,1.392772290845201377e+00,0.000000000000000000e+00
5.460530377415328473e+01,9.151999999999999602e+01,7.600229773533101252e+01,7.237750357384105371e+01,7.319777095824629987e-01,5.899387276889426213e-01,2.948270058574328778e-01,3.999168778764585208e-01,6.012491111961993928e-01,5.683218999169514785e-01,1.330418530788349374e+00,0.000000000000000000e+00
5.280521564047283789e+01,9.132315519653445790e+01,7.585201751269673309e+01,7.248196788921032407e+01,7.297988782677397035e-01,5.913108806835534192e-01,4.028844957481554911e-01,3.763278959475303553e-01,6.093371950694930206e-01,5.282450098270459193e-01,1.324895725850273820e+00,0.000000000000000000e+00
5.493615474831728562e+01,7.604131801090068166e+01,7.312036319214287516e+01,7.207310101421407467e+01,6.658568019982398223e-01,5.375535301343828953e-01,3.549567980092066533e-01,3.856048129127175872e-01,6.001411199286973419e-01,2.901655594658020254e-01,1.451109002256940395e+00,0.000000000000000000e+00
5.440979258619998404e+01,8.981761239311903466e+01,7.450496152538772776e+01,7.179757268723089680e+01,7.384030842786860616e-01,5.801003223576879364e-01,4.223529545008704589e-01,3.739927047721534614e-01,5.999019198128556773e-01,6.868508628439847774e-01,1.443100648706496125e+00,0.000000000000000000e+00
5.508528675277884901e+01,8.663802172383371669e+01,7.465824580253723752e+01,7.206785915024352107e+01,8.271429199724099623e-01,6.554982305661020137e-01,4.035684517460855769e-01,3.598831213003307883e-01,5.785797149298571584e-01,9.789990103338640504e-01,1.512406883021744974e+00,0.000000000000000000e+00
5.818421024660949570e+01,8.157147516102615725e+01,7.567683836028481892e+01,7.375777412677537370e+01,7.963157899788138039e-01,6.414057583462884349e-01,4.394724512427715668e-01,3.945911274229290111e-01,5.899830979420587207e-01,9.256111913718783057e-01,1.383628357450621404e+00,0.000000000000000000e+00
5.520776113545267805e+01,9.136061058298932380e+01,7.566051548154420914e+01,7.258464381016351297e+01,7.189926936721228179e-01,5.693646587813592230e-01,3.647429946183428084e-01,4.179876407412488337e-01,6.210821132317263515e-01,5.876455216768894374e-01,1.398889376192158807e+00,0.000000000000000000e+00
5.443196853280938541e+01,9.049190973064358445e+01,7.596929898640478029e+01,7.262648702548226254e+01,7.198665581313243855e-01,5.819126264865346343e-01,4.119722077036288010e-01,4.000343710941191011e-01,5.999610083416936357e-01,5.313741682830375179e-01,1.438024992465295693e+00,0.000000000000000000e+00
5.640423893575461278e+01,9.030364041341823622e+01,7.578494338677892017e+01,7.209350480558391894e+01,7.191851594307500095e-01,5.798764660077384558e-01,4.153185132392913093e-01,3.885244524757875406e-01,5.911734547152659447e-01,5.626993035130062326e-01,1.368260838761780063e+00,0.000000000000000000e+00
5.426088151419296679e+01,7.620644413192992772e+01,7.282033817009134680e+01,7.176876637685812454e+01,6.958804148134430934e-01,5.412412443867089529e-01,3.765507962074924886e-01,4.000188465660996506e-01,5.942658395573490182e-01,3.164841441835380964e-01,1.454796627682393373e+00,0.000000000000000000e+00
5.332567051781759204e+01,9.148587145378797914e+01,7.614947476984249874e+01,7.239262961243883865e+01,7.203988015083298002e-01,5.696017799871008203e-01,4.000055145558595870e-01,3.868568701065003279e-01,5.655973119179024122e-01,5.327391931881605425e-01,1.376826529778169217e+00,0.000000000000000000e+00
5.581551018504302419e+01,8.949396347365093618e+01,7.572376791637543647e+01,7.187654658372633776e+01,7.339328372722462301e-01,6.016074407702972637e-01,3.999180594124787658e-01,3.677971805204578448e-01,5.897598747311132428e-01,6.221902919623498729e-01,1.432754996170148898e+00,0.000000000000000000e+00
